country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw,country_code,country,gleam_region,income_class,proportion_est,proportion_obs,proportion,_merge
COK,extensive,mg_abx_aminoglycosides,0.066335898,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.09213319166666667,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_aminoglycosides,0.331679489,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.46066595694444445,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_aminoglycosides,0.704098351,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9387978013333332,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_aminoglycosides,3.520491757,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.693989009333333,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_quinolones,0.065195807,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.09054973194444443,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_quinolones,0.325979033,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.45274865694444444,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_quinolones,0.079616833,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.10615577733333333,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_quinolones,0.398084164,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.5307788853333334,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_pleuromutilins,1.63932702,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.18576936,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_pleuromutilins,8.196635102,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.928846802666667,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_polymixins,0.062158831,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.08633170972222222,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_polymixins,0.310794157,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4316585513888889,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_polymixins,0.581115841,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7748211213333334,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,extensive,mg_abx_other_antibiotics,25.94032582,Mulchandani et al. 2023.,2733,Pigmeat,0.75,34.58710109333334,47,Cook Islands,Oceania,Unclassified,,,,left_only
COK,intensive,mg_abx_other_antibiotics,129.7016291,Mulchandani et al. 2023.,2733,Pigmeat,0.75,172.93550546666665,47,Cook Islands,Oceania,Unclassified,,,,left_only
CRI,extensive,mg_abx_tetracyclines,2.076665801,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.8842580569444443,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_tetracyclines,10.383329,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,14.421290277777778,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_tetracyclines,8.482591434,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.310121912,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_tetracyclines,42.41295717,Mulchandani et al. 2023.,2733,Pigmeat,0.75,56.55060956,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_amphenicols,0.002953707,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.004102370833333333,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_amphenicols,0.014768536,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.020511855555555555,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_amphenicols,0.115745058,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.154326744,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_amphenicols,0.57872529,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.77163372,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_penicillins,0.777982859,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.080531748611111,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_penicillins,3.889914295,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.4026587430555555,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_penicillins,2.580452233,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.440602977333333,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_penicillins,12.90226117,Mulchandani et al. 2023.,2733,Pigmeat,0.75,17.203014893333332,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_cephalosporins_1_2,0.00042555,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0005674,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_cephalosporins_1_2,0.002127751,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0028370013333333336,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_cephalosporins_3_4,0.001198327,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0015977693333333331,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_cephalosporins_3_4,0.005991637,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.007988849333333334,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_sulfonamides,0.471727141,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.6551765847222223,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_sulfonamides,2.358635703,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.2758829208333333,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_sulfonamides,0.985623893,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.3141651906666667,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_sulfonamides,4.928119465,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.570825953333333,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_macrolides,1.440008504,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.000011811111111,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_macrolides,7.200042519,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,10.000059054166668,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_macrolides,2.987136054,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.982848072,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_macrolides,14.93568027,Mulchandani et al. 2023.,2733,Pigmeat,0.75,19.91424036,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_lincosamides,0.300160091,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.41688901527777783,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_lincosamides,1.500800457,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0844450791666667,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_lincosamides,2.317865033,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.0904867106666667,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_lincosamides,11.58932517,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.452433560000001,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_aminoglycosides,0.108830416,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.15115335555555556,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_aminoglycosides,0.544152079,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.7557667763888889,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_aminoglycosides,1.145427441,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.527236588,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_aminoglycosides,5.727137207,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.636182942666667,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_quinolones,0.314634917,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4369929402777778,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_quinolones,1.573174587,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.1849647041666667,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_quinolones,0.380999787,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.5079997159999999,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_quinolones,1.904998933,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.5399985773333333,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_pleuromutilins,3.008474941,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.011299921333333,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_pleuromutilins,15.04237471,Mulchandani et al. 2023.,2733,Pigmeat,0.75,20.056499613333333,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_polymixins,1.62283021,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.2539308472222226,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_polymixins,8.114151049,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,11.269654234722223,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_polymixins,15.04407664,Mulchandani et al. 2023.,2733,Pigmeat,0.75,20.058768853333333,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_polymixins,75.22038318,Mulchandani et al. 2023.,2733,Pigmeat,0.75,100.29384424,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
CRI,extensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.021574707287151357,,0.021574707287151357,both
CRI,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9784252927128486,,0.9784252927128486,both
CRI,extensive,mg_abx_other_antibiotics,19.12268057,Mulchandani et al. 2023.,2733,Pigmeat,0.75,25.496907426666667,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.05190639657131583,0.1,0.1,both
CRI,intensive,mg_abx_other_antibiotics,95.61340283,Mulchandani et al. 2023.,2733,Pigmeat,0.75,127.48453710666666,48,Costa Rica,Latin America and the Caribbean,Upper middle income,0.9480936034286842,0.9,0.9,both
HRV,extensive,mg_abx_tetracyclines,1.063023181,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.476421084722222,98,Croatia,Western Europe,High income,0.010411661951984051,,0.010411661951984051,both
HRV,intensive,mg_abx_tetracyclines,5.315115907,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,7.382105426388889,98,Croatia,Western Europe,High income,0.9895883380480159,,0.9895883380480159,both
HRV,extensive,mg_abx_tetracyclines,4.342148519,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.789531358666667,98,Croatia,Western Europe,High income,0.01859208533411621,0.245,0.245,both
HRV,intensive,mg_abx_tetracyclines,21.7107426,Mulchandani et al. 2023.,2733,Pigmeat,0.75,28.9476568,98,Croatia,Western Europe,High income,0.9814079146658838,0.755,0.755,both
HRV,extensive,mg_abx_amphenicols,0.001486621,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.002064751388888889,98,Croatia,Western Europe,High income,0.010411661951984051,,0.010411661951984051,both
HRV,intensive,mg_abx_amphenicols,0.007433105,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.010323756944444444,98,Croatia,Western Europe,High income,0.9895883380480159,,0.9895883380480159,both
HRV,extensive,mg_abx_amphenicols,0.057729651,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.076972868,98,Croatia,Western Europe,High income,0.01859208533411621,0.245,0.245,both
HRV,intensive,mg_abx_amphenicols,0.288648253,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.38486433733333336,98,Croatia,Western Europe,High income,0.9814079146658838,0.755,0.755,both
HRV,extensive,mg_abx_penicillins,1.136764981,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.578840251388889,98,Croatia,Western Europe,High income,0.010411661951984051,,0.010411661951984051,both
HRV,intensive,mg_abx_penicillins,5.683824907,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,7.894201259722222,98,Croatia,Western Europe,High income,0.9895883380480159,,0.9895883380480159,both
HRV,extensive,mg_abx_penicillins,3.736458378,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.981944504,98,Croatia,Western Europe,High income,0.01859208533411621,0.245,0.245,both
HRV,intensive,mg_abx_penicillins,18.68229189,Mulchandani et al. 2023.,2733,Pigmeat,0.75,24.90972252,98,Croatia,Western Europe,High income,0.9814079146658838,0.755,0.755,both
HRV,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,98,Croatia,Western Europe,High income,0.010411661951984051,,0.010411661951984051,both
HRV,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,98,Croatia,Western Europe,High income,0.9895883380480159,,0.9895883380480159,both
HRV,extensive,mg_abx_cephalosporins_1_2,7.4e-05,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.866666666666666e-05,98,Croatia,Western Europe,High income,0.01859208533411621,0.245,0.245,both
HRV,intensive,mg_abx_cephalosporins_1_2,0.00036992,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0004932266666666667,98,Croatia,Western Europe,High income,0.9814079146658838,0.755,0.755,both
HRV,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,98,Croatia,Western Europe,High income,0.010411661951984051,,0.010411661951984051,both
HRV,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,98,Croatia,Western Europe,High income,0.9895883380480159,,0.9895883380480159,both
HRV,extensive,mg_abx_cephalosporins_3_4,0.00080543,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0010739066666666667,98,Croatia,Western Europe,High income,0.01859208533411621,0.245,0.245,both
HRV,intensive,mg_abx_cephalosporins_3_4,0.004027151,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.005369534666666666,98,Croatia,Western Europe,High income,0.9814079146658838,0.755,0.755,both
HRV,extensive,mg_abx_sulfonamides,0.470710965,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.6537652291666667,98,Croatia,Western Europe,High income,0.010411661951984051,,0.010411661951984051,both
HRV,intensive,mg_abx_sulfonamides,2.353554827,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.268826148611111,98,Croatia,Western Europe,High income,0.9895883380480159,,0.9895883380480159,both
HRV,extensive,mg_abx_sulfonamides,0.974626782,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.299502376,98,Croatia,Western Europe,High income,0.01859208533411621,0.245,0.245,both
HRV,intensive,mg_abx_sulfonamides,4.873133909,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.497511878666667,98,Croatia,Western Europe,High income,0.9814079146658838,0.755,0.755,both
HRV,extensive,mg_abx_macrolides,0.353580455,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4910839652777778,98,Croatia,Western Europe,High income,0.010411661951984051,,0.010411661951984051,both
HRV,intensive,mg_abx_macrolides,1.767902274,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.4554198250000003,98,Croatia,Western Europe,High income,0.9895883380480159,,0.9895883380480159,both
HRV,extensive,mg_abx_macrolides,0.726845095,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9691267933333334,98,Croatia,Western Europe,High income,0.01859208533411621,0.245,0.245,both
HRV,intensive,mg_abx_macrolides,3.634225474,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.845633965333334,98,Croatia,Western Europe,High income,0.9814079146658838,0.755,0.755,both
HRV,extensive,mg_abx_lincosamides,0.002958508,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0041090388888888885,98,Croatia,Western Europe,High income,0.010411661951984051,,0.010411661951984051,both
HRV,intensive,mg_abx_lincosamides,0.01479254,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.020545194444444446,98,Croatia,Western Europe,High income,0.9895883380480159,,0.9895883380480159,both
HRV,extensive,mg_abx_lincosamides,0.022639749,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.030186332,98,Croatia,Western Europe,High income,0.01859208533411621,0.245,0.245,both
HRV,intensive,mg_abx_lincosamides,0.113198745,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.15093166,98,Croatia,Western Europe,High income,0.9814079146658838,0.755,0.755,both
